created_at,tweet_id,screen_name,rt,fav,text
Mon Sep 26 11:28:04 +0000 2016,780368337213595648,DynamiteNews_,0,0,"b'Abhishek Singhvi,Congress: Pakistan should be declared a terrorist state immediately, a special Parliament session\\u2026 https://t.co/gw6R8psneg'"
Mon Sep 26 11:28:03 +0000 2016,780368331165601792,swetamishraa,17,0,b'RT @shafiburfat: pakistan ka made in islam = terrorism'
Mon Sep 26 11:28:03 +0000 2016,780368330574233600,bimal_pr,0,0,"b'@PakDef_Patriot Dr. A Q Khan, father Pak &amp; Islamic N-Bomb now has proved that @BDUTT is working for #Pakistan.'"
Mon Sep 26 11:28:03 +0000 2016,780368329932349440,alisardar660,3,0,b'RT @alisardar660: #SupportKhanSavePakistan We support Ik not for Job or anything else but only for free corruption pakistan.U also join han\\u2026'
Mon Sep 26 11:28:03 +0000 2016,780368329710170112,Karolina_Ryan,0,0,"b'\\u2018Pakistan 1,000 times stronger than in 1965\\u2019 https://t.co/v4SYTxBzIn'"
Mon Sep 26 11:28:01 +0000 2016,780368321866821632,mrkotians,169,0,b'RT @RakeshSinha01: Indus water for Pakistan are more valuable for some of Indian secularists than blood of our  martyrs.'
Mon Sep 26 11:28:00 +0000 2016,780368321153736704,indiacause,0,0,"b""Al-Qaeda and Pakistan's ISI are one and the same: Their differences over Kashmir is a smokescreen - Tufail Ahmed https://t.co/wGn8UxCbfC"""
Mon Sep 26 11:28:00 +0000 2016,780368320419594240,mithil_cr7,87,0,b'RT @Amit_smiling: Professional courses in Pakistan be like.... \\U0001f602\\U0001f602\\U0001f602\\U0001f602\\U0001f602\\U0001f602 #viaWA https://t.co/4AoOw7vP4F'
Mon Sep 26 11:28:00 +0000 2016,780368318809026560,cpraghav,327,0,"b""RT @myvotetoday: \\u0915\\u094d\\u092f\\u093e \\u0939\\u092e\\u0947\\u0902 \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u0915\\u094b \\u092a\\u093e\\u0928\\u0940 \\u0926\\u0947\\u0928\\u093e\\n\\u092c\\u0928\\u094d\\u0926 \\u0915\\u0930 \\u0926\\u0947\\u0928\\u093e \\u091a\\u093e\\u0939\\u093f\\u090f?\\n.\\nShould INDIA cut off Pakistan's water supply?"""
Mon Sep 26 11:27:59 +0000 2016,780368313855709186,kaahabibi,39,0,"b'RT @nadeem_nusrat: Human Rights Watch urges Pakistan to halt torture, killings by police | Daily Mail Online @StateDept @foreignoffice  htt\\u2026'"
Mon Sep 26 11:27:58 +0000 2016,780368309434904576,kawal_mahmood,177,0,b'RT @iqrarulhassan: another Great Win #Pakistan \\U0001f1f5\\U0001f1f0 #UmerAkmal nay Jeet ka maza dobalaa ker dia :) #PakistanZindabad'
Mon Sep 26 11:27:57 +0000 2016,780368307962675200,RIS_Pak,0,0,b'CEO RIS awarded Best Young Entrepreneur Award by RCCI\\n #rawalpindi #chamberofcommerce #young #entrepreneurmindset\\u2026 https://t.co/ZL1g0Wicrr'
Mon Sep 26 11:27:57 +0000 2016,780368306171551744,zala_prakash,158,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:27:57 +0000 2016,780368305995395072,vaishal58974582,158,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:27:57 +0000 2016,780368305982799872,Priyap123Dr,158,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:27:57 +0000 2016,780368305978691584,parmaralpesh147,158,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:27:57 +0000 2016,780368305957638144,nutansharma19,158,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:27:57 +0000 2016,780368305932558339,nimeshsharma456,158,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:27:57 +0000 2016,780368305932558336,hirensh28443060,158,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:27:57 +0000 2016,780368305932513280,mitalshama234,158,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:27:57 +0000 2016,780368305919963136,kishansharma234,158,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:27:57 +0000 2016,780368305865367552,bjpindia123,158,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:27:57 +0000 2016,780368305806684160,alisardar660,3,1,b'#SupportKhanSavePakistan We support Ik not for Job or anything else but only for free corruption pakistan.U also join hands with IK'
Mon Sep 26 11:27:56 +0000 2016,780368301100785664,Ail91628972,2,0,"b'RT @ChacharFayaz: @BBhuttoZardari meets Justice #SajjadAliShah, assures recovery of his son\\nhttps://t.co/rmJF8QK5JI \\u2026 https://t.co/o5lABy36\\u2026'"
Mon Sep 26 11:27:54 +0000 2016,780368295107006464,vijayvaani,3,0,b'RT @vijayvaani: When will US accept its \\u2018ally\\u2019 Pakistan is a state sponsor of terrorism? - Sandhya Jain https://t.co/F8wNGXZJxv'
Mon Sep 26 11:27:54 +0000 2016,780368294108860416,XxtrazingNizar,0,0,"b""@OfficeOfRG they can't scare enemies of India like Pakistan so trying to scare us Indians"""
Mon Sep 26 11:27:53 +0000 2016,780368291420332032,zaidi_gujjar,1,0,b'RT @SabaQamar6: Pakistan National Accreditation Council\\xa0Jobs https://t.co/X43bv6BT56 https://t.co/1oi2An9RzL'
Mon Sep 26 11:27:51 +0000 2016,780368283077906433,ShikharDogra,0,0,b'@SrBachchan and with that India reclaims the 1st spot in test rankings from Pakistan.'
Mon Sep 26 11:27:51 +0000 2016,780368280175378432,UmmaT_NewsPK,0,0,"b'Lahore:\\nSamjhota Express 138 &amp; Dosti Bus 11 Musafiron Ko Lay Kar Bharat Rawana.\\n*Pakistan Ka Pani Band Karnay Ki Bharti Tayyari, Ijlas Talab'"
Mon Sep 26 11:27:50 +0000 2016,780368279042859008,MardiaRanjeet,33,0,"b'RT @INCIndia: India is looking weak, having failed to deliver meaty blows to Pakistan. Security situation is under serious threat: @DrAMSin\\u2026'"
Mon Sep 26 11:27:50 +0000 2016,780368277398757377,riya_229,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277335863296,OfficeSingh,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277327474688,RobHudda,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277281337345,88deepsharma2,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277264592900,swatichaudharya,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277256146945,SinchenSell,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277247852545,rizwankhanoffi2,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277247852544,Aneesabcbca,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277226811392,khokhar_vishu,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277226786816,99chandusingh,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277142994944,98singhalokAlok,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:50 +0000 2016,780368277084180480,chaudhary_mini,191,0,b'RT @ravibhadoria: Open challenge to all terrorists of Pakistan including Nawaz and Raheel gang...\\nPakistan tere tukde honge Insha-allah \\n#K\\u2026'
Mon Sep 26 11:27:49 +0000 2016,780368274815086593,humnawa17,24,0,b'RT @MAnwarMQM: Pakistan police accused of illegally killing hundreds of suspects a year https://t.co/j0MGtMbJMf'
Mon Sep 26 11:27:49 +0000 2016,780368272336293888,OverseasPTI,1,0,"b""#SupportKhanSavePakistan you're not alone Khan we'll make naya Pakistan with the power of junoon https://t.co/YTKIMi0Ez7"""
Mon Sep 26 11:27:48 +0000 2016,780368270188621824,joshi020774,2,0,b'RT @sukanyaiyer2: To isolate Pakistan --       PM Modi chairs meeting to review Indus Water Treaty - The Hindu - https://t.co/67XcNc3f9t'
Mon Sep 26 11:27:47 +0000 2016,780368266627735552,MardiaRanjeet,11,0,b'RT @timesofindia: Congress seeks special session of Parliament to discuss internal security and to declare Pakistan a terror sponsoring sta\\u2026'
Mon Sep 26 11:27:47 +0000 2016,780368264622858241,drsc90,170,0,b'RT @rishibagree: While we criticize PM @narendramodi for being soft on Pakistan\\nThis is what a Pakistani Security analyst have to say about\\u2026'
Mon Sep 26 11:27:47 +0000 2016,780368263960260609,ControversialB9,2,0,"b""RT @Indianit07: Pakistani #F16 fighter jets are very powerful than India's #Rafale fighter jets. It's a Pakistan's #FreshBahana \\U0001f602\\U0001f602\\U0001f602 https:/\\u2026"""
Mon Sep 26 11:27:45 +0000 2016,780368256469176321,sonukhan67,140,0,"b'RT @ZaidZamanHamid: in 1984, Israel &amp; India tried to attack Kahuta atomic research lab in Pakistan just as Israel had done in Iraq in 81. I\\u2026'"
Mon Sep 26 11:27:45 +0000 2016,780368255982637056,anilk1233,226,0,"b'RT @YesIamSaffron: Regret To State that after SoMany Terror Attacks,We Hve Still Not Declared Pak ""Terrorist State"" &amp; Snapped All Ties with\\u2026'"
Mon Sep 26 11:27:44 +0000 2016,780368253407428612,humnawa17,39,0,"b'RT @nadeem_nusrat: Human Rights Watch urges Pakistan to halt torture, killings by police | Daily Mail Online @StateDept @foreignoffice  htt\\u2026'"
Mon Sep 26 11:27:44 +0000 2016,780368253357002752,fahadbaloch3811,47,0,"b""RT @LateefJohar: Just in: Pakistan army extends it's massive operation against civilians in Nagao Kuldan, Kadey Hotel and other areas of Ko\\u2026"""
Mon Sep 26 11:27:44 +0000 2016,780368252367204352,javaidShaikh,135,0,"b""RT @Danyal_Gilani: Indian Chiefs of Army &amp; Air Force tell @narendramodi that Indian army's not ready 4 war with Pakistan: Russian media htt\\u2026"""
Mon Sep 26 11:27:44 +0000 2016,780368251582898176,Gul_Abad,0,0,b'#SupportKhanSavePakistan inviting u vote for PTI and change Pakistan'
Mon Sep 26 11:27:44 +0000 2016,780368251377201152,drjimmygupta,7,0,"b'RT @DDNewsLive: EAM @SushmaSwaraj to address 71st session of #UNGA  today, focus on isolating #Pakistan globally\\n\\nRead more: https://t.co/9\\u2026'"
Mon Sep 26 11:27:44 +0000 2016,780368250186174468,SuperB_cricbuzz,0,0,b'3/37 for Ehsan Adil &amp; 3/36 for Mohammad Asghar as Pakistan A bowl Zimbabwe A out for 197 in the first unofficial ODI in Harare #Cricket'
Mon Sep 26 11:27:43 +0000 2016,780368248533422080,manishpatelfb,24,0,b'RT @ashokepandit: Pakistani actors come to India to find an audience but @sardesairajdeep has to go #Pakistan to find an audience. What a l\\u2026'
Mon Sep 26 11:27:43 +0000 2016,780368247648509952,chefocuisine,0,0,"b'Recette de #tajine #mrouzia \\xe0 l\'#agneau, plat #traditionnel ""A\\xefd (Maroc, Pakistan, Tunisie) https://t.co/d7xWXZBiNU'"
Mon Sep 26 11:27:42 +0000 2016,780368244389449729,sukanyaiyer2,0,0,b'To isolate Pakistan --  Jammu faces water crisis due to uneven distribution fm chenab .\\nPM Modiji revisited \\U0001f447\\U0001f447 https://t.co/HfEDjfW1rx'
Mon Sep 26 11:27:42 +0000 2016,780368243718434816,narendrasaggu,0,0,b'Real Reason ? https://t.co/aQmoczsFkc'
Mon Sep 26 11:27:42 +0000 2016,780368243328446464,hitesh539,792,0,b'RT @pbhushan1: What credibility will India have in UN against Pakistan if it detains human rights activists only because they point out abu\\u2026'
Mon Sep 26 11:27:41 +0000 2016,780368241617088512,TheDrunkRider,133,0,"b'RT @abpnewshindi: #Uri \\u0936\\u0939\\u0940\\u0926\\u094b\\u0902 \\u0915\\u0940 \\u092f\\u093e\\u0926 \\u092e\\u0947\\u0902 \\u0930\\u0948\\u0932\\u0940, \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938\\u0940 \\u0928\\u0947\\u0924\\u093e\\u0913\\u0902 \\u0928\\u0947 \\u0932\\u0917\\u093e\\u090f \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u091c\\u093f\\u0902\\u0926\\u093e\\u092c\\u093e\\u0926 \\u0915\\u0947 \\u0928\\u093e\\u0930\\u0947!\\nhttps://t.co/hf30AIoUYN https://t.co/N7\\u2026'"
Mon Sep 26 11:27:40 +0000 2016,780368237330440192,k_pundir,6,0,"b""RT @MVT_JustForFun: What's a better name for #Pakistan"""
Mon Sep 26 11:27:40 +0000 2016,780368234432241664,khanumarfa,0,0,"b'After making peace with Pakistan, they are making love with Muslims. \\nWhy does it all sound like UPA 3 ?'"
Mon Sep 26 11:27:39 +0000 2016,780368232578441217,Kabir_grewal1,0,0,b'@ANI_news Woh tum he the Jisne Pakistan Ko MFN ka tag diya tha ? @INCIndia'
Mon Sep 26 11:27:39 +0000 2016,780368230623899649,AmolTikam,3,0,"b""RT @Sanjay_Dixit: China has no use for storage dams on any of the 3 major rivers, and as far as Pakistan is concerned, blood and water can'\\u2026"""
Mon Sep 26 11:27:39 +0000 2016,780368230263115777,ncjain50,27,0,"b""RT @INCIndia: We demand the considerable scaling down of Pakistan's High Commission in Delhi: @DrAMSinghvi"""
Mon Sep 26 11:27:39 +0000 2016,780368229604716548,fahadbaloch3811,36,0,b'RT @Kamal_Baluch: Pakistan has crossed all the limits of the brutalities and can go beyond it. Baloch nation must unite against all the adv\\u2026'
Mon Sep 26 11:27:37 +0000 2016,780368223573336064,humnawa17,35,0,b'RT @azizabadi: Pakistan police accused of illegally killing hundreds of suspects a year\\n@Mustafa_Qadri @HRCP_PK @hrw @husainhaqqani https:/\\u2026'
Mon Sep 26 11:27:37 +0000 2016,780368221748637696,silverstreak4u,106,0,b'RT @YusufDFI: Both the nuke bombs tested by NoKo this year were made in Pakistan. Pakistan shared design &amp; got its weapons tested https://t\\u2026'
Mon Sep 26 11:27:36 +0000 2016,780368219399917568,khan37194,0,0,b'National nicknames in Pakistan\\nZeeshan: Shani\\nKamran: Kami\\nNoman: Nomi\\nAbdur Rehman: Mani\\n@TheHadharaamMv_'
Mon Sep 26 11:27:36 +0000 2016,780368217428549632,adilnomani,0,0,b'@arvindaks1953 @RakeshSinha01 FYI Akhand  Bharat includes pakistan too'
Mon Sep 26 11:27:36 +0000 2016,780368217034272768,Drsunandambal,44,0,b'RT @Beebagr_Baluch: US lawmakers move bill to designate Pakistan as a terrorist state - The Times of India https://t.co/KdFZrRMSMF via @tim\\u2026'
Mon Sep 26 11:27:35 +0000 2016,780368215423582208,vikingthakkar,27,0,"b""RT @INCIndia: We demand the considerable scaling down of Pakistan's High Commission in Delhi: @DrAMSinghvi"""
Mon Sep 26 11:27:35 +0000 2016,780368212776988673,mmustaqim78,0,1,b'China again declines to confirm backing Pakistan on Kashmir\\n https://t.co/307CV3dPA8'
Mon Sep 26 11:27:35 +0000 2016,780368212709875712,Synergyspeak,103,0,"b'RT @Iamsamirarora: Since everyone is giving their ideas on how to deal with Pakistan, I say BUY India and Short Pakistan.'"
Mon Sep 26 11:27:34 +0000 2016,780368210856140800,bilkk,14,0,b'RT @ShahidQazi1: Coward Commando General of Pakistan Army https://t.co/7IkLqeN810'
Mon Sep 26 11:27:34 +0000 2016,780368210780561408,cursed____,87,0,b'RT @Amit_smiling: Professional courses in Pakistan be like.... \\U0001f602\\U0001f602\\U0001f602\\U0001f602\\U0001f602\\U0001f602 #viaWA https://t.co/4AoOw7vP4F'
Mon Sep 26 11:27:33 +0000 2016,780368206133202944,mishra030,0,0,"b'If India has to hit terror factories in Pakistan, be ready for a war with China! https://t.co/XvCZ3s1geo'"
Mon Sep 26 11:27:33 +0000 2016,780368204354904064,nidhaan_vyas,7,0,"b'RT @hujodaddy1: All experts,Only 1 question. If India &amp; Pakistan had their positions vice versa viz a viz economy,military &amp; such capabilit\\u2026'"
Mon Sep 26 11:27:32 +0000 2016,780368203159511040,sunnym1979,0,0,"b""@BDUTT Agreed...but Pakistan won't take it lightly their water situation is in very bad shape..."""
Mon Sep 26 11:27:32 +0000 2016,780368201632931840,SAbuTurabi,2,0,b'RT @QudsiaMashhadi: Congress tells Modi to bring own house in order before advising #Pakistan https://t.co/OSKFYYLPOO'
Mon Sep 26 11:27:32 +0000 2016,780368199879622656,Momina__Tanveer,177,0,b'RT @iqrarulhassan: another Great Win #Pakistan \\U0001f1f5\\U0001f1f0 #UmerAkmal nay Jeet ka maza dobalaa ker dia :) #PakistanZindabad'
Mon Sep 26 11:27:31 +0000 2016,780368199514587136,jitinderp,0,0,b'@firstpost idiots now you talk of UN norms. What about UN resolution on Kashmir asking pakistan to vacate Kashmir first'
Mon Sep 26 11:27:30 +0000 2016,780368192229240832,Saj_PakPassion,1,2,b'3/37 for Ehsan Adil &amp; 3/36 for Mohammad Asghar as Pakistan A bowl Zimbabwe A out for 197 in the first unofficial ODI in Harare #Cricket'
Mon Sep 26 11:27:30 +0000 2016,780368191545417728,rajeshshenoy63,57,0,"b'RT @tathagata2: NDTV is arguing if India stops water to Pakistan,China might stop water in Brahmaputra. If they do so Bangladesh will be wo\\u2026'"
Mon Sep 26 11:27:29 +0000 2016,780368190186655745,khanimani13,0,0,b'I am doing intership at sukkur IBA Pakistan....!'
Mon Sep 26 11:27:29 +0000 2016,780368189578473472,smiledesignerr,0,0,b'@BDUTT Why would you be in favour of scrapping Your heart n soul is in Pakistan and only body lives here to make scathing remarks  Shame'
Mon Sep 26 11:27:29 +0000 2016,780368188550868992,zeeshan_shah_dc,4,0,b'RT @The_Nation: ADB supports China-Pakistan Corridor project https://t.co/trHvhh5L4D https://t.co/ZiNQsevcLt'
Mon Sep 26 11:27:28 +0000 2016,780368186818519040,TheCitizen_in,1,0,b'RT @Gayeti: My article on the #IWT: Why Has The Indus Water Treaty Been So Successful? https://t.co/5Yy4lhQ5t4 #India #Pakistan #Indus #Ind\\u2026'
Mon Sep 26 11:27:27 +0000 2016,780368181126766592,SSandeepKKumarS,106,0,b'RT @TweetQueeen: BREAKING - Sania Mirza refuses to have sex with Shoaib Malik...saying this is her own way of isolating Pakistan....!!!!'
Mon Sep 26 11:27:27 +0000 2016,780368180996820992,shekhar020,0,1,b'Tum paani Pakistan ka bandh karoge aur #NDTV yahan pyasa mar jayega.  #IndusWatersTreaty'
Mon Sep 26 11:27:26 +0000 2016,780368178253664256,vikingthakkar,30,0,b'RT @INCIndia: We demand near absolute economic sanctions against Pakistan: @DrAMSinghvi'
Mon Sep 26 11:27:26 +0000 2016,780368177968668672,pakistaninews,0,0,"b""Orange Line train project: SC forms 5-member bench to review Punjab govt's plea - DunyaNew\\u2026 https://t.co/6RxqT5yFiO https://t.co/3NhCCTWr8A"""
Mon Sep 26 11:27:26 +0000 2016,780368177737760769,TheCitizen_in,1,0,"b'RT @Gayeti: My article also on the #IWT: India Can Abrogate the Indus Waters Treaty, But At What Cost? https://t.co/yVTxwDSxGc #India #Paki\\u2026'"
Mon Sep 26 11:27:26 +0000 2016,780368175305072640,Dr_ShaistaWahdi,0,0,b'#shaista wahdi Pakistan\\u2019s former health minister among top contenders for WHO chief post https://t.co/2dfoJPo0Ln'
Mon Sep 26 11:27:26 +0000 2016,780368174902632448,SameerSaim01,0,0,b'#Russia #China #Pakistan #CPECEnsuresProsperity  https://t.co/V9SVPZIWb5'
Mon Sep 26 11:27:25 +0000 2016,780368174373965825,ffashionfairy1,0,0,b'#fashion news Pakistan\\u2019s former health minister among top contenders for WHO chief post https://t.co/FN8h77lnxG'
Mon Sep 26 11:27:25 +0000 2016,780368171727323136,AntiScocial,7,0,"b'RT @DDNewsLive: EAM @SushmaSwaraj to address 71st session of #UNGA  today, focus on isolating #Pakistan globally\\n\\nRead more: https://t.co/9\\u2026'"
Mon Sep 26 11:27:24 +0000 2016,780368167205875713,NickR1982,7,0,b'RT @tweetingtonia: Both nuclear explosions that took place in North Korea this year are \\u201cmade in Pakistan\\u201d writes Madhav Nalapat #DPRK http\\u2026'
